commit_id,time_stamp,is_fix,contains_bug,ns,nd,nf,entropy,la,ld,lt,exp,rexp,sexp,ndev,age,nuc,meminc,memdec,memchg,singlepointer,multiplepointer,maxpointerdepth,gotostm,indexused,autoincredecre
ad6cb5a8be4bcffa7fd5c3d9ffa4901625bab303,1643052980,0,False,1,1,1,0.0,2,4,1053.0,5433,1162.34,1175.0,5.0,389.22,31.0,0,0,0,5,0,1,0,2,0
b9e01380f340105de7a18e1768db0cec4035a2a4,1643052364,0,False,1,1,1,0.0,15,26,677.0,5432,1161.35,628.0,10.0,26.77,37.0,0,0,0,0,0,0,0,0,0
aefc662251c64380b777ef7d7fda0b0d5f7796ff,1643029548,0,False,2,2,3,0.742985,17,28,538.33,5431,1160.6,1288.0,1.0,315.47,5.0,0,1,0,16,2,2,0,0,0
27e43684e69469022464c19355568c8d25f22333,1643027214,0,False,1,1,1,0.0,2,2,805.0,5430,1159.62,1173.0,1.0,0.02,3.0,0,0,0,0,0,0,0,0,0
9c39a07aa0b5af6a6412fb968b155c63fed81e20,1643025529,0,False,1,1,1,0.0,1,1,805.0,5429,1158.64,1172.0,1.0,0.01,2.0,0,0,0,0,0,0,0,0,0
e85938ca73812b1a825684d866e1bf045eb4bfae,1643024777,0,False,1,1,2,0.734496,5,5,667.5,5428,1157.65,1171.0,1.0,0.4,0.5,0,0,0,0,0,0,0,0,0
b77ccceae76106bde6a476557f2c7e91383613a2,1643021087,0,False,1,1,1,0.0,1,1,451.0,136,91.06,63.0,6.0,576.43,34.0,0,0,0,0,0,0,0,0,0
54ca8955374a20eef6d84191ebf9a5c53a8468cc,1643011560,0,False,1,1,0,0.0,0,0,0.0,17,13.36,8.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
f9b038513a1bb4a2c2cef1d2d00ce4395f0624bd,1643009454,1,False,1,1,1,0.0,1,1,5156.0,135,90.08,62.0,34.0,576.29,321.0,0,0,0,0,0,0,0,0,0
14f8130ea2b1b33a2426384c7f9213b109746547,1642990359,0,False,2,6,54,0.39248099999999997,10840,1,19.35,5427,1157.02,1285.5,10.0,31.47,1.33,1,14,0,2374,189,2,3,57,927
